data_id,site_id,data_name,EAC,GI,TM,the_date,hour,month,day
337215,34,CPC_U000102_.xlsx,2.125,10.9166666666667,25.2,2019-07-01,5,7,1
337216,34,CPC_U000102_.xlsx,25.247,144.216666666667,31.05,2019-07-01,6,7,1
337217,34,CPC_U000102_.xlsx,66.944,372.35,41.6666666666667,2019-07-01,7,7,1
337218,34,CPC_U000102_.xlsx,99.507,594.866666666667,50.2333333333333,2019-07-01,8,7,1
337219,34,CPC_U000102_.xlsx,84.933,533.95,48.6166666666667,2019-07-01,9,7,1
337220,34,CPC_U000102_.xlsx,125.671,814.116666666667,50.0666666666667,2019-07-01,10,7,1
337221,34,CPC_U000102_.xlsx,133.243,863.433333333333,50.2333333333333,2019-07-01,11,7,1
337222,34,CPC_U000102_.xlsx,78.62,474.066666666667,41.9,2019-07-01,12,7,1
337223,34,CPC_U000102_.xlsx,59.895,309.583333333333,38.3,2019-07-01,13,7,1
337224,34,CPC_U000102_.xlsx,22.2910000000001,99.1,30.0666666666667,2019-07-01,14,7,1
337225,34,CPC_U000102_.xlsx,5.17900000000009,23.25,28.0,2019-07-01,15,7,1
337226,34,CPC_U000102_.xlsx,12.804,56.4666666666667,28.85,2019-07-01,16,7,1
337227,34,CPC_U000102_.xlsx,2.245,10.3166666666667,28.8166666666667,2019-07-01,17,7,1
337228,34,CPC_U000102_.xlsx,0.338999999999942,0.95,28.0,2019-07-01,18,7,1
337230,34,CPC_U000102_.xlsx,0.088,1.18333333333333,25.2666666666667,2019-07-02,5,7,2
337231,34,CPC_U000102_.xlsx,7.034,28.9833333333333,25.25,2019-07-02,6,7,2
337232,34,CPC_U000102_.xlsx,17.02,71.2,26.25,2019-07-02,7,7,2
337233,34,CPC_U000102_.xlsx,41.977,188.833333333333,27.6833333333333,2019-07-02,8,7,2
337234,34,CPC_U000102_.xlsx,28.141,123.966666666667,27.3833333333333,2019-07-02,9,7,2
337235,34,CPC_U000102_.xlsx,63.631,295.166666666667,29.1666666666667,2019-07-02,10,7,2
337236,34,CPC_U000102_.xlsx,87.382,449.266666666667,35.35,2019-07-02,11,7,2
337237,34,CPC_U000102_.xlsx,16.397,68.85,27.6,2019-07-02,12,7,2
337238,34,CPC_U000102_.xlsx,31.658,135.583333333333,27.6666666666667,2019-07-02,13,7,2
337239,34,CPC_U000102_.xlsx,40.922,182.05,28.6,2019-07-02,14,7,2
337240,34,CPC_U000102_.xlsx,33.372,140.966666666667,28.05,2019-07-02,15,7,2
337241,34,CPC_U000102_.xlsx,18.626,78.3333333333333,27.5333333333333,2019-07-02,16,7,2
337242,34,CPC_U000102_.xlsx,2.06799999999998,8.78333333333333,24.7666666666667,2019-07-02,17,7,2
337243,34,CPC_U000102_.xlsx,0.587000000000046,2.53333333333333,25.0,2019-07-02,18,7,2
337245,34,CPC_U000102_.xlsx,0.0,0.466666666666667,25.35,2019-07-03,5,7,3
337246,34,CPC_U000102_.xlsx,6.547,28.3833333333333,26.1,2019-07-03,6,7,3
337247,34,CPC_U000102_.xlsx,35.135,167.966666666667,28.8166666666667,2019-07-03,7,7,3
337248,34,CPC_U000102_.xlsx,45.483,219.783333333333,30.4833333333333,2019-07-03,8,7,3
337249,34,CPC_U000102_.xlsx,80.814,431.416666666667,34.2833333333333,2019-07-03,9,7,3
337250,34,CPC_U000102_.xlsx,48.572,225.416666666667,33.45,2019-07-03,10,7,3
337251,34,CPC_U000102_.xlsx,110.246,626.566666666667,45.7333333333333,2019-07-03,11,7,3
337252,34,CPC_U000102_.xlsx,120.226,764.9,54.3833333333333,2019-07-03,12,7,3
337253,34,CPC_U000102_.xlsx,29.369,128.7,27.3166666666667,2019-07-03,13,7,3
337254,34,CPC_U000102_.xlsx,9.553,37.9333333333333,25.3666666666667,2019-07-03,14,7,3
337255,34,CPC_U000102_.xlsx,33.31,147.866666666667,27.2166666666667,2019-07-03,15,7,3
337256,34,CPC_U000102_.xlsx,25.6890000000001,118.483333333333,28.2166666666667,2019-07-03,16,7,3
337257,34,CPC_U000102_.xlsx,8.21900000000005,34.6166666666667,27.2333333333333,2019-07-03,17,7,3
337258,34,CPC_U000102_.xlsx,0.206999999999994,0.766666666666667,24.55,2019-07-03,18,7,3
337260,34,CPC_U000102_.xlsx,2.24,10.4,24.2333333333333,2019-07-04,5,7,4
337261,34,CPC_U000102_.xlsx,27.292,144.133333333333,27.5333333333333,2019-07-04,6,7,4
337262,34,CPC_U000102_.xlsx,41.026,200.25,30.9333333333333,2019-07-04,7,7,4
337263,34,CPC_U000102_.xlsx,97.92,572.05,40.1833333333333,2019-07-04,8,7,4
337264,34,CPC_U000102_.xlsx,118.04,750.683333333333,52.7833333333333,2019-07-04,9,7,4
337265,34,CPC_U000102_.xlsx,80.137,460.3,46.8666666666667,2019-07-04,10,7,4
337266,34,CPC_U000102_.xlsx,104.388,603.366666666667,44.7166666666667,2019-07-04,11,7,4
337267,34,CPC_U000102_.xlsx,85.393,461.666666666667,45.6,2019-07-04,12,7,4
337268,34,CPC_U000102_.xlsx,116.713,685.116666666667,49.45,2019-07-04,13,7,4
337269,34,CPC_U000102_.xlsx,86.121,447.533333333333,45.3166666666667,2019-07-04,14,7,4
337270,34,CPC_U000102_.xlsx,51.143,238.766666666667,36.4666666666667,2019-07-04,15,7,4
337271,34,CPC_U000102_.xlsx,31.7750000000001,138.366666666667,28.7333333333333,2019-07-04,16,7,4
337272,34,CPC_U000102_.xlsx,15.201,62.8833333333333,29.3666666666667,2019-07-04,17,7,4
337273,34,CPC_U000102_.xlsx,3.97800000000007,15.4,28.7333333333333,2019-07-04,18,7,4
337275,34,CPC_U000102_.xlsx,1.147,5.18333333333333,26.0,2019-07-05,5,7,5
337276,34,CPC_U000102_.xlsx,3.855,13.9333333333333,26.45,2019-07-05,6,7,5
337277,34,CPC_U000102_.xlsx,2.495,10.0666666666667,25.45,2019-07-05,7,7,5
337278,34,CPC_U000102_.xlsx,11.212,44.3833333333333,25.2666666666667,2019-07-05,8,7,5
337279,34,CPC_U000102_.xlsx,28.365,119.183333333333,26.6833333333333,2019-07-05,9,7,5
337280,34,CPC_U000102_.xlsx,42.93,192.966666666667,29.1333333333333,2019-07-05,10,7,5
337281,34,CPC_U000102_.xlsx,20.481,87.75,27.5833333333333,2019-07-05,11,7,5
337282,34,CPC_U000102_.xlsx,27.484,116.866666666667,28.3833333333333,2019-07-05,12,7,5
337283,34,CPC_U000102_.xlsx,41.601,184.333333333333,31.8,2019-07-05,13,7,5
337284,34,CPC_U000102_.xlsx,43.167,199.7,34.4833333333333,2019-07-05,14,7,5
337285,34,CPC_U000102_.xlsx,41.523,194.633333333333,36.0,2019-07-05,15,7,5
337286,34,CPC_U000102_.xlsx,33.552,152.316666666667,34.65,2019-07-05,16,7,5
337287,34,CPC_U000102_.xlsx,20.962,90.6,32.45,2019-07-05,17,7,5
337288,34,CPC_U000102_.xlsx,3.81799999999998,13.8166666666667,28.95,2019-07-05,18,7,5
337290,34,CPC_U000102_.xlsx,2.578,10.4333333333333,24.4333333333333,2019-07-06,5,7,6
337291,34,CPC_U000102_.xlsx,15.234,63.75,26.9833333333333,2019-07-06,6,7,6
337292,34,CPC_U000102_.xlsx,20.208,87.1333333333333,26.7333333333333,2019-07-06,7,7,6
337293,34,CPC_U000102_.xlsx,64.42,321.2,36.1,2019-07-06,8,7,6
337294,34,CPC_U000102_.xlsx,47.609,228.866666666667,33.5666666666667,2019-07-06,9,7,6
337295,34,CPC_U000102_.xlsx,74.194,395.65,41.4,2019-07-06,10,7,6
337296,34,CPC_U000102_.xlsx,110.673,637.466666666667,42.1833333333333,2019-07-06,11,7,6
337297,34,CPC_U000102_.xlsx,142.842,951.0,54.15,2019-07-06,12,7,6
337298,34,CPC_U000102_.xlsx,135.79,846.366666666667,51.4666666666667,2019-07-06,13,7,6
337299,34,CPC_U000102_.xlsx,52.087,253.05,39.0,2019-07-06,14,7,6
337300,34,CPC_U000102_.xlsx,63.5609999999999,309.533333333333,38.8666666666667,2019-07-06,15,7,6
337301,34,CPC_U000102_.xlsx,36.302,164.8,35.8833333333333,2019-07-06,16,7,6
337302,34,CPC_U000102_.xlsx,22.356,100.083333333333,30.5666666666667,2019-07-06,17,7,6
337303,34,CPC_U000102_.xlsx,4.25599999999997,15.8666666666667,29.2166666666667,2019-07-06,18,7,6
337305,34,CPC_U000102_.xlsx,0.845,4.41666666666667,25.6,2019-07-07,5,7,7
337306,34,CPC_U000102_.xlsx,24.885,116.233333333333,28.3333333333333,2019-07-07,6,7,7
337307,34,CPC_U000102_.xlsx,42.929,212.066666666667,35.3833333333333,2019-07-07,7,7,7
337308,34,CPC_U000102_.xlsx,45.318,218.583333333333,36.45,2019-07-07,8,7,7
337309,34,CPC_U000102_.xlsx,43.781,207.383333333333,32.3333333333333,2019-07-07,9,7,7
337310,34,CPC_U000102_.xlsx,52.234,271.85,38.1166666666667,2019-07-07,10,7,7
337311,34,CPC_U000102_.xlsx,99.19,593.583333333333,48.3333333333333,2019-07-07,11,7,7
337312,34,CPC_U000102_.xlsx,38.655,173.35,30.95,2019-07-07,12,7,7
337313,34,CPC_U000102_.xlsx,92.468,509.083333333333,43.95,2019-07-07,13,7,7
337314,34,CPC_U000102_.xlsx,55.019,248.566666666667,34.05,2019-07-07,14,7,7
337315,34,CPC_U000102_.xlsx,62.832,298.216666666667,37.9166666666667,2019-07-07,15,7,7
337316,34,CPC_U000102_.xlsx,18.919,85.1333333333333,32.6,2019-07-07,16,7,7
337317,34,CPC_U000102_.xlsx,9.53000000000009,34.7666666666667,27.35,2019-07-07,17,7,7
337318,34,CPC_U000102_.xlsx,2.73299999999995,9.68333333333333,25.8,2019-07-07,18,7,7
337320,34,CPC_U000102_.xlsx,2.657,9.96666666666667,25.0,2019-07-08,5,7,8
337321,34,CPC_U000102_.xlsx,23.391,109.7,26.3666666666667,2019-07-08,6,7,8
337322,34,CPC_U000102_.xlsx,20.279,99.25,27.6833333333333,2019-07-08,7,7,8
337323,34,CPC_U000102_.xlsx,13.744,53.6166666666667,25.4,2019-07-08,8,7,8
337324,34,CPC_U000102_.xlsx,21.4,88.0166666666667,26.6,2019-07-08,9,7,8
337325,34,CPC_U000102_.xlsx,35.732,157.25,27.7166666666667,2019-07-08,10,7,8
337326,34,CPC_U000102_.xlsx,37.731,173.983333333333,29.7833333333333,2019-07-08,11,7,8
337327,34,CPC_U000102_.xlsx,13.198,51.9,26.5833333333333,2019-07-08,12,7,8
337328,34,CPC_U000102_.xlsx,20.902,85.3166666666667,26.7166666666667,2019-07-08,13,7,8
337329,34,CPC_U000102_.xlsx,56.739,255.483333333333,29.9333333333333,2019-07-08,14,7,8
337330,34,CPC_U000102_.xlsx,30.211,134.016666666667,29.8333333333333,2019-07-08,15,7,8
337331,34,CPC_U000102_.xlsx,26.606,115.516666666667,29.3833333333333,2019-07-08,16,7,8
337332,34,CPC_U000102_.xlsx,19.193,87.1333333333333,31.15,2019-07-08,17,7,8
337333,34,CPC_U000102_.xlsx,3.28699999999998,12.9333333333333,27.6666666666667,2019-07-08,18,7,8
337335,34,CPC_U000102_.xlsx,1.958,9.2,24.85,2019-07-09,5,7,9
337336,34,CPC_U000102_.xlsx,22.483,106.016666666667,26.2,2019-07-09,6,7,9
337337,34,CPC_U000102_.xlsx,25.47,120.066666666667,27.9,2019-07-09,7,7,9
337338,34,CPC_U000102_.xlsx,43.765,213.483333333333,31.4166666666667,2019-07-09,8,7,9
337339,34,CPC_U000102_.xlsx,58.842,300.866666666667,33.3,2019-07-09,9,7,9
337340,34,CPC_U000102_.xlsx,68.698,348.116666666667,33.5166666666667,2019-07-09,10,7,9
337341,34,CPC_U000102_.xlsx,69.933,366.866666666667,40.1833333333333,2019-07-09,11,7,9
337342,34,CPC_U000102_.xlsx,31.216,146.916666666667,32.3833333333333,2019-07-09,12,7,9
337343,34,CPC_U000102_.xlsx,23.036,97.9833333333333,28.8166666666667,2019-07-09,13,7,9
337344,34,CPC_U000102_.xlsx,19.559,83.8333333333333,26.5833333333333,2019-07-09,14,7,9
337345,34,CPC_U000102_.xlsx,26.798,116.6,28.15,2019-07-09,15,7,9
337346,34,CPC_U000102_.xlsx,12.438,49.9166666666667,27.05,2019-07-09,16,7,9
337347,34,CPC_U000102_.xlsx,4.726,18.6333333333333,25.0,2019-07-09,17,7,9
337348,34,CPC_U000102_.xlsx,1.23500000000001,4.81666666666667,25.0166666666667,2019-07-09,18,7,9
337350,34,CPC_U000102_.xlsx,1.573,9.25,26.9666666666667,2019-07-10,5,7,10
337351,34,CPC_U000102_.xlsx,18.128,87.6666666666667,28.0666666666667,2019-07-10,6,7,10
337352,34,CPC_U000102_.xlsx,53.072,279.883333333333,30.05,2019-07-10,7,7,10
337353,34,CPC_U000102_.xlsx,89.567,510.716666666667,38.6333333333333,2019-07-10,8,7,10
337354,34,CPC_U000102_.xlsx,101.275,607.766666666667,44.05,2019-07-10,9,7,10
337355,34,CPC_U000102_.xlsx,130.152,834.783333333333,46.3,2019-07-10,10,7,10
337356,34,CPC_U000102_.xlsx,98.237,588.966666666667,37.4833333333333,2019-07-10,11,7,10
337357,34,CPC_U000102_.xlsx,118.741,760.716666666667,48.1833333333333,2019-07-10,12,7,10
337358,34,CPC_U000102_.xlsx,50.891,243.166666666667,34.1166666666667,2019-07-10,13,7,10
337359,34,CPC_U000102_.xlsx,80.087,405.9,41.6666666666667,2019-07-10,14,7,10
337360,34,CPC_U000102_.xlsx,56.674,264.016666666667,35.85,2019-07-10,15,7,10
337361,34,CPC_U000102_.xlsx,35.664,161.65,35.1166666666667,2019-07-10,16,7,10
337362,34,CPC_U000102_.xlsx,16.208,69.2,31.9,2019-07-10,17,7,10
337363,34,CPC_U000102_.xlsx,2.197,7.16666666666667,28.5666666666667,2019-07-10,18,7,10
337365,34,CPC_U000102_.xlsx,1.261,6.41666666666667,24.1833333333333,2019-07-11,5,7,11
337366,34,CPC_U000102_.xlsx,3.174,13.6666666666667,25.0333333333333,2019-07-11,6,7,11
337367,34,CPC_U000102_.xlsx,2.632,11.4833333333333,25.1,2019-07-11,7,7,11
337368,34,CPC_U000102_.xlsx,4.988,22.3666666666667,25.6833333333333,2019-07-11,8,7,11
337369,34,CPC_U000102_.xlsx,8.993,37.6666666666667,25.9166666666667,2019-07-11,9,7,11
337370,34,CPC_U000102_.xlsx,7.647,31.4333333333333,25.5666666666667,2019-07-11,10,7,11
337371,34,CPC_U000102_.xlsx,10.659,44.15,25.35,2019-07-11,11,7,11
337372,34,CPC_U000102_.xlsx,15.75,64.1833333333333,25.1166666666667,2019-07-11,12,7,11
337373,34,CPC_U000102_.xlsx,53.49,244.0,28.5333333333333,2019-07-11,13,7,11
337374,34,CPC_U000102_.xlsx,67.379,323.066666666667,30.9166666666667,2019-07-11,14,7,11
337375,34,CPC_U000102_.xlsx,58.726,278.716666666667,35.1,2019-07-11,15,7,11
337376,34,CPC_U000102_.xlsx,10.306,36.3166666666667,29.4,2019-07-11,16,7,11
337377,34,CPC_U000102_.xlsx,1.70400000000001,5.43333333333333,25.6333333333333,2019-07-11,17,7,11
337378,34,CPC_U000102_.xlsx,0.319000000000017,0.783333333333333,25.0,2019-07-11,18,7,11
337380,34,CPC_U000102_.xlsx,3.484,14.55,24.0666666666667,2019-07-12,5,7,12
337381,34,CPC_U000102_.xlsx,17.655,90.1666666666667,26.0333333333333,2019-07-12,6,7,12
337382,34,CPC_U000102_.xlsx,64.518,346.65,36.1333333333333,2019-07-12,7,7,12
337383,34,CPC_U000102_.xlsx,89.707,522.3,46.3166666666667,2019-07-12,8,7,12
337384,34,CPC_U000102_.xlsx,96.434,613.316666666667,48.9166666666667,2019-07-12,9,7,12
337385,34,CPC_U000102_.xlsx,133.463,884.266666666667,50.7166666666667,2019-07-12,10,7,12
337386,34,CPC_U000102_.xlsx,139.662,940.8,49.9,2019-07-12,11,7,12
337387,34,CPC_U000102_.xlsx,139.441,919.383333333333,51.0333333333333,2019-07-12,12,7,12
337388,34,CPC_U000102_.xlsx,134.25,838.166666666667,49.3666666666667,2019-07-12,13,7,12
337389,34,CPC_U000102_.xlsx,121.705,690.366666666667,48.1333333333333,2019-07-12,14,7,12
337390,34,CPC_U000102_.xlsx,99.9369999999999,500.8,43.7333333333333,2019-07-12,15,7,12
337391,34,CPC_U000102_.xlsx,55.1009999999999,260.0,37.4166666666667,2019-07-12,16,7,12
337392,34,CPC_U000102_.xlsx,18.211,97.4833333333333,32.7,2019-07-12,17,7,12
337393,34,CPC_U000102_.xlsx,2.64300000000003,8.63333333333333,29.0833333333333,2019-07-12,18,7,12
337395,34,CPC_U000102_.xlsx,2.288,10.6333333333333,25.6333333333333,2019-07-13,5,7,13
337396,34,CPC_U000102_.xlsx,27.501,134.4,30.55,2019-07-13,6,7,13
337397,34,CPC_U000102_.xlsx,38.144,192.216666666667,36.6166666666667,2019-07-13,7,7,13
337398,34,CPC_U000102_.xlsx,61.595,350.616666666667,38.7166666666667,2019-07-13,8,7,13
337399,34,CPC_U000102_.xlsx,119.375,759.466666666667,50.2833333333333,2019-07-13,9,7,13
337400,34,CPC_U000102_.xlsx,131.821,892.616666666667,52.2333333333333,2019-07-13,10,7,13
337401,34,CPC_U000102_.xlsx,117.021,716.7,42.0833333333333,2019-07-13,11,7,13
337402,34,CPC_U000102_.xlsx,128.896,826.883333333333,50.4833333333333,2019-07-13,12,7,13
337403,34,CPC_U000102_.xlsx,138.444,862.066666666667,50.5166666666667,2019-07-13,13,7,13
337404,34,CPC_U000102_.xlsx,123.614,695.783333333333,47.3666666666667,2019-07-13,14,7,13
337405,34,CPC_U000102_.xlsx,79.961,404.116666666667,41.65,2019-07-13,15,7,13
337406,34,CPC_U000102_.xlsx,25.727,107.6,29.65,2019-07-13,16,7,13
337407,34,CPC_U000102_.xlsx,24.0419999999999,120.916666666667,32.7166666666667,2019-07-13,17,7,13
337408,34,CPC_U000102_.xlsx,4.97800000000007,18.4666666666667,29.9666666666667,2019-07-13,18,7,13
337410,34,CPC_U000102_.xlsx,3.892,17.4833333333333,24.3333333333333,2019-07-14,5,7,14
337411,34,CPC_U000102_.xlsx,29.108,143.25,29.4833333333333,2019-07-14,6,7,14
337412,34,CPC_U000102_.xlsx,62.916,337.516666666667,37.3166666666667,2019-07-14,7,7,14
337413,34,CPC_U000102_.xlsx,87.0,496.333333333333,45.1666666666667,2019-07-14,8,7,14
337414,34,CPC_U000102_.xlsx,95.967,576.983333333333,46.9,2019-07-14,9,7,14
337415,34,CPC_U000102_.xlsx,115.811,746.833333333333,46.6666666666667,2019-07-14,10,7,14
337416,34,CPC_U000102_.xlsx,142.471,948.233333333333,49.9833333333333,2019-07-14,11,7,14
337417,34,CPC_U000102_.xlsx,144.575,928.666666666667,50.1,2019-07-14,12,7,14
337418,34,CPC_U000102_.xlsx,132.149,798.716666666667,46.9,2019-07-14,13,7,14
337419,34,CPC_U000102_.xlsx,123.054,685.983333333333,44.9,2019-07-14,14,7,14
337420,34,CPC_U000102_.xlsx,103.474,508.05,41.4333333333333,2019-07-14,15,7,14
337421,34,CPC_U000102_.xlsx,65.1469999999999,302.033333333333,37.0833333333333,2019-07-14,16,7,14
337422,34,CPC_U000102_.xlsx,18.758,99.0666666666667,32.3333333333333,2019-07-14,17,7,14
337423,34,CPC_U000102_.xlsx,2.95499999999993,10.05,29.3666666666667,2019-07-14,18,7,14
337425,34,CPC_U000102_.xlsx,2.158,10.2833333333333,26.4166666666667,2019-07-15,5,7,15
337426,34,CPC_U000102_.xlsx,13.857,62.9833333333333,29.0666666666667,2019-07-15,6,7,15
337427,34,CPC_U000102_.xlsx,60.762,320.483333333333,38.05,2019-07-15,7,7,15
337428,34,CPC_U000102_.xlsx,88.521,495.483333333333,45.6666666666667,2019-07-15,8,7,15
337429,34,CPC_U000102_.xlsx,37.874,188.833333333333,36.8166666666667,2019-07-15,9,7,15
337430,34,CPC_U000102_.xlsx,107.559,672.833333333333,46.65,2019-07-15,10,7,15
337431,34,CPC_U000102_.xlsx,97.138,598.95,46.2,2019-07-15,11,7,15
337432,34,CPC_U000102_.xlsx,97.296,567.9,44.3,2019-07-15,12,7,15
337433,34,CPC_U000102_.xlsx,136.266,831.833333333333,48.7833333333333,2019-07-15,13,7,15
337434,34,CPC_U000102_.xlsx,121.413,674.266666666667,45.45,2019-07-15,14,7,15
337435,34,CPC_U000102_.xlsx,84.2529999999999,407.583333333333,40.05,2019-07-15,15,7,15
337436,34,CPC_U000102_.xlsx,43.673,205.966666666667,36.2666666666667,2019-07-15,16,7,15
337437,34,CPC_U000102_.xlsx,34.383,154.366666666667,34.8666666666667,2019-07-15,17,7,15
337438,34,CPC_U000102_.xlsx,3.07100000000003,11.4,30.5166666666667,2019-07-15,18,7,15
337440,34,CPC_U000102_.xlsx,2.529,11.2666666666667,26.2333333333333,2019-07-16,5,7,16
337441,34,CPC_U000102_.xlsx,22.835,107.516666666667,30.1833333333333,2019-07-16,6,7,16
337442,34,CPC_U000102_.xlsx,58.566,317.833333333333,38.15,2019-07-16,7,7,16
337443,34,CPC_U000102_.xlsx,73.294,415.633333333333,42.5833333333333,2019-07-16,8,7,16
337444,34,CPC_U000102_.xlsx,82.499,484.75,46.45,2019-07-16,9,7,16
337445,34,CPC_U000102_.xlsx,119.641,767.95,51.95,2019-07-16,10,7,16
337446,34,CPC_U000102_.xlsx,128.796,842.016666666667,55.4166666666667,2019-07-16,11,7,16
337447,34,CPC_U000102_.xlsx,140.46,898.966666666667,51.5166666666667,2019-07-16,12,7,16
337448,34,CPC_U000102_.xlsx,128.155,769.816666666667,47.9333333333333,2019-07-16,13,7,16
337449,34,CPC_U000102_.xlsx,100.025,547.816666666667,45.8666666666667,2019-07-16,14,7,16
337450,34,CPC_U000102_.xlsx,88.447,443.55,42.7,2019-07-16,15,7,16
337451,34,CPC_U000102_.xlsx,39.585,188.15,37.2333333333333,2019-07-16,16,7,16
337452,34,CPC_U000102_.xlsx,16.7520000000001,70.45,33.0166666666667,2019-07-16,17,7,16
337453,34,CPC_U000102_.xlsx,3.49699999999996,12.8166666666667,30.7666666666667,2019-07-16,18,7,16
337455,34,CPC_U000102_.xlsx,1.691,7.98333333333333,26.1833333333333,2019-07-17,5,7,17
337456,34,CPC_U000102_.xlsx,11.608,50.6166666666667,28.4833333333333,2019-07-17,6,7,17
337457,34,CPC_U000102_.xlsx,44.901,234.383333333333,34.2333333333333,2019-07-17,7,7,17
337458,34,CPC_U000102_.xlsx,93.481,542.85,45.8666666666667,2019-07-17,8,7,17
337459,34,CPC_U000102_.xlsx,102.457,629.933333333333,48.8,2019-07-17,9,7,17
337460,34,CPC_U000102_.xlsx,114.29,709.833333333333,49.1666666666667,2019-07-17,10,7,17
337461,34,CPC_U000102_.xlsx,117.273,713.666666666667,47.2333333333333,2019-07-17,11,7,17
337462,34,CPC_U000102_.xlsx,111.223,676.55,45.8166666666667,2019-07-17,12,7,17
337463,34,CPC_U000102_.xlsx,129.914,772.666666666667,47.3833333333333,2019-07-17,13,7,17
337464,34,CPC_U000102_.xlsx,118.879,679.6,48.4,2019-07-17,14,7,17
337465,34,CPC_U000102_.xlsx,96.615,500.833333333333,43.4666666666667,2019-07-17,15,7,17
337466,34,CPC_U000102_.xlsx,61.8860000000001,298.283333333333,39.7833333333333,2019-07-17,16,7,17
337467,34,CPC_U000102_.xlsx,21.4719999999999,98.05,34.1,2019-07-17,17,7,17
337468,34,CPC_U000102_.xlsx,4.65699999999993,16.8666666666667,30.5666666666667,2019-07-17,18,7,17
337470,34,CPC_U000102_.xlsx,2.117,9.9,26.1833333333333,2019-07-18,5,7,18
337471,34,CPC_U000102_.xlsx,19.255,88.15,30.45,2019-07-18,6,7,18
337472,34,CPC_U000102_.xlsx,54.181,293.933333333333,40.9,2019-07-18,7,7,18
337473,34,CPC_U000102_.xlsx,22.28,101.666666666667,35.8,2019-07-18,8,7,18
337474,34,CPC_U000102_.xlsx,22.699,105.9,35.0333333333333,2019-07-18,9,7,18
337475,34,CPC_U000102_.xlsx,18.407,79.4833333333333,28.5,2019-07-18,10,7,18
337476,34,CPC_U000102_.xlsx,46.696,212.716666666667,30.1166666666667,2019-07-18,11,7,18
337477,34,CPC_U000102_.xlsx,81.869,416.6,39.7166666666667,2019-07-18,12,7,18
337478,34,CPC_U000102_.xlsx,75.45,389.933333333333,43.85,2019-07-18,13,7,18
337479,34,CPC_U000102_.xlsx,82.629,421.3,42.4166666666667,2019-07-18,14,7,18
337480,34,CPC_U000102_.xlsx,86.703,425.45,40.9333333333333,2019-07-18,15,7,18
337481,34,CPC_U000102_.xlsx,64.828,315.033333333333,41.3333333333333,2019-07-18,16,7,18
337482,34,CPC_U000102_.xlsx,26.7689999999999,120.0,33.5666666666667,2019-07-18,17,7,18
337483,34,CPC_U000102_.xlsx,4.86400000000003,16.8666666666667,29.0333333333333,2019-07-18,18,7,18
337485,34,CPC_U000102_.xlsx,0.315,1.98333333333333,25.1333333333333,2019-07-19,5,7,19
337486,34,CPC_U000102_.xlsx,6.827,26.9333333333333,26.1833333333333,2019-07-19,6,7,19
337487,34,CPC_U000102_.xlsx,29.368,137.383333333333,27.9833333333333,2019-07-19,7,7,19
337488,34,CPC_U000102_.xlsx,37.204,178.583333333333,31.3833333333333,2019-07-19,8,7,19
337489,34,CPC_U000102_.xlsx,25.296,111.583333333333,31.95,2019-07-19,9,7,19
337490,34,CPC_U000102_.xlsx,51.647,236.133333333333,34.0,2019-07-19,10,7,19
337491,34,CPC_U000102_.xlsx,38.669,177.766666666667,34.35,2019-07-19,11,7,19
337492,34,CPC_U000102_.xlsx,13.322,54.4333333333333,29.8833333333333,2019-07-19,12,7,19
337493,34,CPC_U000102_.xlsx,23.611,100.516666666667,27.8166666666667,2019-07-19,13,7,19
337494,34,CPC_U000102_.xlsx,12.046,54.0166666666667,27.15,2019-07-19,14,7,19
337495,34,CPC_U000102_.xlsx,0.332999999999998,1.85,24.8333333333333,2019-07-19,15,7,19
337496,34,CPC_U000102_.xlsx,0.0,0.366666666666667,23.3333333333333,2019-07-19,16,7,19
337497,34,CPC_U000102_.xlsx,0.0,0.0333333333333333,23.3166666666667,2019-07-19,17,7,19
337500,34,CPC_U000102_.xlsx,0.0,0.433333333333333,23.8666666666667,2019-07-20,5,7,20
337501,34,CPC_U000102_.xlsx,2.01,9.31666666666667,24.0,2019-07-20,6,7,20
337502,34,CPC_U000102_.xlsx,6.058,24.6,24.4,2019-07-20,7,7,20
337503,34,CPC_U000102_.xlsx,4.344,17.7,24.6666666666667,2019-07-20,8,7,20
337504,34,CPC_U000102_.xlsx,3.173,14.2666666666667,24.9833333333333,2019-07-20,9,7,20
337505,34,CPC_U000102_.xlsx,13.038,50.4666666666667,25.4666666666667,2019-07-20,10,7,20
337506,34,CPC_U000102_.xlsx,30.125,128.583333333333,27.0,2019-07-20,11,7,20
337507,34,CPC_U000102_.xlsx,36.014,158.516666666667,27.75,2019-07-20,12,7,20
337508,34,CPC_U000102_.xlsx,26.706,127.283333333333,29.2,2019-07-20,13,7,20
337509,34,CPC_U000102_.xlsx,5.95199999999998,24.3333333333333,25.3333333333333,2019-07-20,14,7,20
337510,34,CPC_U000102_.xlsx,21.901,92.65,25.6833333333333,2019-07-20,15,7,20
337511,34,CPC_U000102_.xlsx,23.686,104.333333333333,26.75,2019-07-20,16,7,20
337512,34,CPC_U000102_.xlsx,18.1,79.85,26.4333333333333,2019-07-20,17,7,20
337513,34,CPC_U000102_.xlsx,3.79400000000001,15.9,25.0833333333333,2019-07-20,18,7,20
337515,34,CPC_U000102_.xlsx,1.568,6.98333333333333,24.2333333333333,2019-07-21,5,7,21
337516,34,CPC_U000102_.xlsx,16.057,70.7,26.4,2019-07-21,6,7,21
